having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0
0.9574423,0.986663,0.9321135,1.0,1.0,0.0,1.0,0.9942214,0.0,0.0,1.0,1.0,0.97008145,0.0,0.10136056,0.9552473,1.0,1.0,0.017366104,1.0,1.0,0.0,1.0,0.98790884,0.0,0.9920644,0.0,0.9719576,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
1.0,0.0,0.9865338,0.97230095,1.0,0.0,0.0,0.98501974,0.0,0.0,1.0,1.0,1.0,0.0,0.050471008,0.0,0.94386446,0.92542875,0.025837392,0.9876809,1.0,0.0,1.0,0.9867022,0.0,0.9012303,1.0,1.0,0.88841754,0.99310356
-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.9710346,0.97315305,0.0,1.0,0.948083,0.0,0.94927263,1.0,0.9171971,0.9166982,1.0,0.0,0.0,1.0,0.9052929,0.0,1.0,0.96369696,1.0,1.0,1.0,0.98949665,0.0,0.0,1.0,1.0,1.0
0.9098384,0.0,0.92232263,1.0,0.99499506,0.0,0.011818975,0.9997373,0.0,0.9528227,1.0,1.0,0.9828865,1.0,0.0,0.0,1.0,1.0,0.048790216,1.0,1.0,0.95627385,1.0,0.0,0.99837404,1.0,0.0,0.96121806,0.049979836,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9765303,1.0,0.91296077,1.0,0.99909914,0.0,0.0,0.0,1.0,0.96891963,1.0,0.030709341,0.88539636,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.053946912,1.0
-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
1.0,0.0,0.93236125,1.0,0.9372847,0.0,0.99019545,0.86360735,0.0,0.9792912,0.9735097,1.0,0.0,0.0,0.0,0.981099,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.95369506,0.96732277,0.9247589,1.0,0.052416146,0.9981955
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.9878936,0.0,0.0,0.0,0.9628849,0.9708269,1.0,0.9997725,0.0,0.0,0.06828469,1.0,0.0,0.9150309,0.0,1.0,1.0,0.99215615,1.0,1.0,1.0,1.0,0.99036604,0.0,0.9099343,1.0,1.0
1.0,0.0,1.0,1.0,0.98684186,0.0,0.0,1.0,0.0,1.0,0.9625525,1.0,0.0,0.02076459,0.0,0.0,1.0,1.0,0.0479275,1.0,1.0,0.91579396,0.99409604,0.0,0.9785209,0.9791287,0.9911596,0.9490538,0.0,1.0
1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0
-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0
0.98219866,0.0,1.0,1.0,0.9797534,0.9987528,0.0,0.9748677,0.0,1.0,0.9880652,0.9890293,1.0,0.96935874,1.0,0.0,1.0,1.0,0.0,0.98150575,0.97382444,0.9881573,0.994685,0.98009485,0.0,1.0,0.0,1.0,0.98566306,0.9947177
0.0,0.0,1.0,1.0,0.96415484,0.9331106,0.9646431,0.98752093,0.0,0.9508747,0.99658215,1.0,0.9677753,0.0,1.0,0.0,0.9838703,1.0,0.0,0.9951675,0.9651181,1.0,0.9887594,0.0,0.9887721,0.95092505,0.9852547,1.0,0.0119806975,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8835613,0.0,1.0,1.0,1.0,0.993524,0.0,0.9785879,0.0,0.0,0.0,0.0,0.95124334,1.0,1.0,1.0,1.0,0.96923393,0.90256315,0.0,1.0,0.0,0.0
-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.90477014,0.96515286,0.0,0.9718497,1.0,0.0,0.99281037,0.10275376,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.95190793,0.0,0.9846759,0.0,1.0,0.0,1.0
0.97461605,0.0,0.98904675,1.0,1.0,0.9862951,0.9730157,0.93407416,0.0,1.0,1.0,1.0,1.0,0.013813108,0.9532496,0.0,0.9998314,1.0,0.0,0.9882343,0.98544776,0.99324834,1.0,1.0,0.0,1.0,0.0,0.9848286,0.022702485,1.0
-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.97369534,0.9404511,0.0,0.0,0.979383,0.0,1.0,1.0,0.9878453,1.0,0.999198,0.0,0.0,1.0,1.0,0.008135531,1.0,1.0,1.0,1.0,0.0,1.0,0.035489723,0.0,0.97832483,0.03538817,0.9546578
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
0.9962365,0.9642527,1.0,0.99877024,1.0,0.0,1.0,0.9675706,0.0,1.0,0.9569591,0.97235656,0.97810614,0.07431945,0.054972887,0.90803003,1.0,0.99523985,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.99187505,0.0,0.9682307
1.0,0.0,0.99138474,1.0,0.97389406,0.0,0.97133356,0.9494037,0.0,0.9649817,1.0,1.0,1.0,0.0,0.008117069,1.0,0.918852,1.0,0.014865227,1.0,1.0,0.9843097,1.0,1.0,1.0,0.99674594,0.0,0.95067155,0.0,1.0
0.98904,0.0,0.97871906,1.0,1.0,0.0,0.9330467,0.99507004,1.0,0.991018,0.9964473,1.0,0.0,0.0,0.018988073,0.0,1.0,1.0,0.057730645,0.9925152,1.0,0.94576013,1.0,1.0,1.0,1.0,0.0,0.915624,0.03377101,0.9417883
0.9995653,1.0,0.0,0.9991982,0.0,0.999832,0.9998263,0.9996949,0.0,1.0,1.0,0.0,1.0,1.0,0.0010498497,0.0,0.99980456,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0
1.0,1.0,0.99204016,1.0,1.0,0.0,1.0,0.9489213,0.0,1.0,0.9712396,0.9668839,1.0,0.022613078,0.9672657,0.0,0.9573499,1.0,0.016843557,1.0,0.9166923,1.0,1.0,1.0,0.9132751,1.0,0.0,1.0,1.0,0.9978321
0.0,0.0,0.0,1.0,0.0,0.0,0.059690386,0.963297,0.0,0.9272245,1.0,0.0,0.9561817,0.98180586,0.0,0.0,0.96217823,0.0,0.104750276,0.9732282,0.9405457,0.929415,0.9579855,0.0,0.0,1.0,0.9907197,0.0,0.9147051,0.937285
-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0
